"seqnames"	"start"	"end"	"width"	"strand"	"Conc"	"Conc_control"	"Conc_treated"	"Fold"	"p.value"	"FDR"	"BL615"	"BL616"	"BL617"	"BL618"	"BL611"	"BL612"	"BL613"	"BL614"
"10078"	"LVXM01048808.1"	288	438	151	"*"	5.23724995577977	5.16886971774495	5.30253527524853	-0.00445691303913865	0.561073113973602	0.999980205328981	33.02	38.73	29.53	42.61	43.55	33.15	37.86	43.3
"10079"	"9"	56373418	56373568	151	"*"	0.915010885293603	1.16747536638988	0.608793879541787	0.0017273360215703	0.561081669133447	0.999980205328981	2.91	1.99	2.27	1.81	1.89	0	1.11	3.09
"10080"	"1"	123960659	123960809	151	"*"	0.880626095690968	1.16415044530183	0.527406889408694	0.00166440666114582	0.561095805266164	0.999980205328981	0	3.97	2.27	2.72	3.79	0.95	0	1.03
"10081"	"6"	146435453	146435603	151	"*"	2.80725391925112	2.95334280731763	2.64468774252077	0.00257416545577885	0.561113048673806	0.999980205328981	12.62	4.97	7.95	5.44	2.84	8.52	3.34	10.31
"10082"	"17"	67804509	67804659	151	"*"	0.741828668568295	1.02572015274509	0.388038450083937	0.00154499774973707	0.561154483588442	0.999980205328981	0	4.97	2.27	0.91	1.89	0	3.34	0
"10083"	"12"	126692561	126692711	151	"*"	0.925041228769521	1.17099213730559	0.628364968336021	0.00173673244236714	0.561183721108391	0.999980205328981	1.94	2.98	2.27	1.81	0	1.89	2.23	2.06
"10084"	"LVXM01048142.1"	10444	10594	151	"*"	2.55025987212693	2.39124632337981	2.69347399249204	-0.00251041770786613	0.56119047527404	0.999980205328981	2.91	6.95	5.68	5.44	5.68	9.47	5.57	5.15
"10085"	"17"	45504026	45504176	151	"*"	1.70020894574764	1.48617975170057	1.88654963295242	-0.00205708410395441	0.561193420886407	0.999980205328981	0	0.99	5.68	4.53	3.79	5.68	2.23	3.09
"10086"	"15"	113445	113595	151	"*"	1.56509405605546	1.75852752421731	1.34164977712873	0.0020218412835997	0.561210934511433	0.999980205328981	4.86	5.96	0	2.72	1.89	2.84	3.34	2.06
"10087"	"1"	156434282	156434432	151	"*"	0.844647987790197	0.50516967022155	1.11926504405504	-0.0016578236075447	0.561259380864988	0.999980205328981	0.97	1.99	0	2.72	3.79	3.79	1.11	0
"10088"	"14"	12212189	12212339	151	"*"	3.02409007295122	3.13728071301384	2.90125684548728	0.00271773761719707	0.561418100633623	0.999980205328981	11.65	9.93	4.54	9.07	3.79	6.63	12.25	7.22
"10089"	"2"	67006059	67006209	151	"*"	0.651010437105747	0.921599613706025	0.317675487133115	0.00158589927530115	0.561447360341062	0.999980205328981	0.97	2.98	0	3.63	1.89	0.95	1.11	1.03
"10090"	"LVXM01049456.1"	29	179	151	"*"	3.63030796687863	3.52203061206816	3.73102313178363	-0.00311681431136791	0.561538422803159	0.999980205328981	15.54	7.94	12.5	9.97	12.31	15.15	12.25	13.4
"10091"	"16"	49460537	49460687	151	"*"	1.11532206301785	1.36253365866181	0.816807483917192	0.00183380233427564	0.561609274607562	0.999980205328981	1.94	1.99	4.54	1.81	1.89	1.89	2.23	1.03
"10092"	"15"	37775265	37775415	151	"*"	0.891752996918796	0.581303586078417	1.14708389222304	-0.00168172316745206	0.561655688229047	0.999980205328981	0	0.99	2.27	2.72	1.89	2.84	0	4.12
"10093"	"3"	100923424	100923574	151	"*"	6.12117915454327	6.16605958338617	6.07485760044464	0.00548818019855562	0.561718163430933	0.999980205328981	69.92	75.47	73.84	68	55.86	68.19	72.38	73.19
"10094"	"7"	112064324	112064474	151	"*"	0.902844609035491	1.16061693670856	0.588773818825069	0.00171381691853521	0.561741400058138	0.999980205328981	0.97	2.98	2.27	2.72	2.84	0	1.11	2.06
"10095"	"X"	5512172	5512322	151	"*"	0.916776239976255	1.15707475244617	0.628293966070834	0.0017454942115282	0.561756949928912	0.999980205328981	1.94	1.99	2.27	2.72	0.95	0.95	2.23	2.06
"10096"	"9"	115082701	115082851	151	"*"	3.3345367875599	3.45908579597168	3.19821063081088	0.00288509218405738	0.56178868495196	0.999980205328981	6.8	12.91	12.5	11.79	6.63	13.26	4.45	12.37
"10097"	"7"	27888329	27888479	151	"*"	2.00741989670974	1.79369362596651	2.19353102747097	-0.00221391047624778	0.56203465068756	0.999980205328981	3.88	0	4.54	5.44	4.73	3.79	6.68	3.09
"10098"	"14"	72680470	72680620	151	"*"	0.899717349082515	1.16878353008299	0.568694041920987	0.00168199594849711	0.56212752271952	0.999980205328981	3.88	3.97	1.14	0	0.95	2.84	1.11	1.03
"10099"	"LVXM01046031.1"	1355	1505	151	"*"	1.96914592743459	1.75765843296057	2.15355787429714	-0.00223229885029066	0.562151125201865	0.999980205328981	3.88	3.97	1.14	4.53	6.63	4.74	3.34	3.09
"10100"	"7"	43709469	43709619	151	"*"	1.11618460679072	0.832027342724534	1.35347765441513	-0.00180210502840933	0.562271751550563	0.999980205328981	0	0.99	3.41	2.72	2.84	0.95	3.34	3.09
"10101"	"2"	97772126	97772276	151	"*"	2.6612709191613	2.4975486457005	2.80829255740758	-0.00255670395989441	0.56229054571664	0.999980205328981	5.83	4.97	4.54	7.25	5.68	10.42	7.8	4.12
"10102"	"LVXM01045981.1"	30850	31000	151	"*"	4.23088642140598	4.31437947690863	4.14226294173539	0.00351797932258121	0.562336614033172	0.999980205328981	18.45	16.88	21.58	22.67	19.88	11.37	16.7	22.68
"10103"	"16"	70862679	70862829	151	"*"	2.11778101337656	1.9047426740146	2.30337051225401	-0.00225803165819668	0.562366331940367	0.999980205328981	3.88	4.97	3.41	2.72	1.89	4.74	10.02	3.09
"10104"	"12"	18879748	18879898	151	"*"	2.74155836190566	2.88376889550726	2.58378132234159	0.00254939245439657	0.562369020701782	0.999980205328981	7.77	4.97	6.82	9.97	2.84	11.37	6.68	3.09
"10105"	"17"	81287446	81287596	151	"*"	2.36716162058692	2.52740996017971	2.18686334967903	0.00238831326609234	0.562397971312621	0.999980205328981	3.88	3.97	7.95	7.25	6.63	2.84	6.68	2.06
"10106"	"LVXM01047326.1"	1294	1444	151	"*"	2.85294994368862	2.68308874818124	3.00490199035384	-0.00261179580186398	0.562426302384161	0.999980205328981	6.8	5.96	5.68	7.25	4.73	6.63	15.59	5.15
"10107"	"10"	137901753	137901903	151	"*"	3.37224228446957	3.23522661814099	3.49736649264382	-0.00290449491442248	0.562455566390539	0.999980205328981	7.77	9.93	9.09	10.88	11.36	4.74	16.7	12.37
"10108"	"11"	36837180	36837330	151	"*"	0.9060944104312	0.617253660545572	1.14664134477675	-0.00170673494676603	0.562465198117046	0.999980205328981	0.97	1.99	2.27	0.91	3.79	2.84	2.23	0
"10109"	"LVXM01049644.1"	383	533	151	"*"	3.37265869869945	3.49318132267986	3.2411422251007	0.00292009625338253	0.562472607151095	0.999980205328981	10.68	16.88	10.22	7.25	11.36	11.37	8.91	6.19
"10110"	"5"	102329196	102329346	151	"*"	1.11734612658191	1.37765831532972	0.799491750467794	0.0017883894738063	0.562500829954633	0.999980205328981	0.97	3.97	4.54	0.91	2.84	1.89	2.23	0
"10111"	"1"	120996779	120996929	151	"*"	6.26776919593927	6.3429081458418	6.18850077571289	0.00378869529545929	0.562510580166733	0.999980205328981	75.75	90.37	57.93	100.63	53.02	103.24	61.25	74.22
"10112"	"17"	65039143	65039293	151	"*"	1.21525566232491	0.905040802994188	1.47042807540876	-0.00185684111874388	0.562515511687269	0.999980205328981	0.97	1.99	0	4.53	3.79	1.89	3.34	2.06
"10113"	"6"	147554587	147554737	151	"*"	1.10830749788091	1.36253365866181	0.799491750467794	0.00180908069505136	0.562543812760321	0.999980205328981	1.94	1.99	4.54	1.81	2.84	1.89	2.23	0
"10114"	"1"	99772761	99772911	151	"*"	1.97556613521456	1.76366043176618	2.16029584627682	-0.0022242818116829	0.562543873960292	0.999980205328981	3.88	1.99	2.27	5.44	4.73	6.63	4.45	2.06
"10115"	"10"	95666580	95666730	151	"*"	1.63785199432503	1.83367774756002	1.4112077350045	0.00199656052063354	0.562549464325137	0.999980205328981	1.94	5.96	4.54	1.81	0.95	0	5.57	4.12
"10116"	"14"	106671301	106671451	151	"*"	1.06933554937684	0.786505880138774	1.30570297745453	-0.00181437950546961	0.562584227170264	0.999980205328981	0.97	2.98	1.14	1.81	2.84	2.84	1.11	3.09
"10117"	"10"	82469321	82469471	151	"*"	1.07572836040961	0.784800587590623	1.31771951744357	-0.00179712134853624	0.562658747148096	0.999980205328981	0	0.99	2.27	3.63	2.84	2.84	2.23	2.06
"10118"	"2"	22272635	22272785	151	"*"	1.27764760596975	0.98050964969625	1.5239153922379	-0.00186175323443667	0.562752531754012	0.999980205328981	0.97	3.97	1.14	1.81	0.95	0.95	4.45	5.15
"10119"	"4"	71996182	71996332	151	"*"	1.06603051183228	0.760730577113487	1.31787204048907	-0.00178099681880157	0.562758333459215	0.999980205328981	3.88	1.99	0	0.91	2.84	1.89	1.11	4.12
"10120"	"10"	103598712	103598862	151	"*"	1.12905457250186	0.84668001390774	1.36510435749496	-0.00180412666752401	0.562763547668474	0.999980205328981	1.94	2.98	2.27	0	2.84	0.95	4.45	2.06
"10121"	"LVXM01048467.1"	24	174	151	"*"	3.98159576030993	3.88265169670701	4.0741873069117	-0.00328197105637581	0.562823788758951	0.999980205328981	15.54	11.92	17.04	14.51	8.52	23.68	15.59	19.59
"10122"	"7"	15891095	15891245	151	"*"	3.14403241177146	3.25720762053719	3.02121735818652	0.00279555632408455	0.562899810406346	0.999980205328981	5.83	12.91	6.82	12.69	7.57	6.63	10.02	8.25
"10123"	"6"	93088212	93088362	151	"*"	2.93289849645727	3.06688881903564	2.7851777297315	0.00267089365134413	0.562920623057569	0.999980205328981	9.71	4.97	12.5	6.35	4.73	5.68	8.91	8.25
"10124"	"17"	31036785	31036935	151	"*"	1.06973871191798	0.770036179792849	1.31776354641029	-0.00178924056013823	0.562924604089084	0.999980205328981	1.94	3.97	0	0.91	1.89	3.79	2.23	2.06
"10125"	"17"	99999994	100000144	151	"*"	2.07298864372624	1.85769318992341	2.26028799087816	-0.00225690340850239	0.562940616963151	0.999980205328981	4.86	3.97	1.14	4.53	4.73	2.84	3.34	8.25
"10126"	"LVXM01049508.1"	4104	4254	151	"*"	2.90539761606438	3.03484790872586	2.76317670087376	0.00269455237284661	0.563009057356633	0.999980205328981	10.68	8.94	6.82	6.35	6.63	6.63	6.68	7.22
"10127"	"6"	108751548	108751698	151	"*"	1.10295379904656	0.833677747560025	1.32978806350227	-0.00182406479833039	0.563082136310818	0.999980205328981	0.97	2.98	2.27	0.91	2.84	1.89	2.23	3.09
"10128"	"10"	48018719	48018869	151	"*"	3.14799298538674	3.01149917407436	3.27268190028064	-0.00276400647630491	0.563086413266365	0.999980205328981	11.65	9.93	7.95	2.72	6.63	9.47	12.25	10.31
"10129"	"15"	26817483	26817633	151	"*"	2.4350931271124	2.58609243327876	2.26642187842957	0.00245752911574082	0.563114751193426	0.999980205328981	6.8	4.97	6.82	5.44	4.73	3.79	5.57	5.15
"10130"	"7"	11631500	11631650	151	"*"	1.91001847896153	1.6869198273191	2.1031930028505	-0.00213756145570741	0.563149663038238	0.999980205328981	3.88	6.95	1.14	0.91	1.89	4.74	3.34	7.22
"10131"	"LVXM01048510.1"	2152	2302	151	"*"	2.28356053646466	2.43845174554701	2.11001724093988	0.00235623008593491	0.563158040683838	0.999980205328981	5.83	4.97	4.54	6.35	5.68	0.95	4.45	6.19
"10132"	"10"	8719651	8719801	151	"*"	3.31261597452338	3.17364827285482	3.43936587077164	-0.00287407859506882	0.563161161065393	0.999980205328981	10.68	7.94	5.68	11.79	6.63	15.15	13.36	8.25
"10133"	"3"	97259250	97259400	151	"*"	3.29494158811005	3.4152323532357	3.16370118409719	0.00287125854775145	0.56320466459514	0.999980205328981	5.83	8.94	12.5	15.41	10.42	10.42	7.8	7.22
"10134"	"9"	37812739	37812889	151	"*"	0.932846244678028	1.17099213730559	0.647463927148379	0.00173401302980885	0.563240257338546	0.999980205328981	1.94	2.98	2.27	1.81	0.95	0.95	3.34	1.03
"10135"	"7"	34285144	34285294	151	"*"	1.55602745245496	1.75163135987604	1.32968046187929	0.00200125243610464	0.563261963054205	0.999980205328981	3.88	5.96	0	3.63	1.89	3.79	3.34	1.03
"10136"	"12"	63841862	63842012	151	"*"	4.71050168653613	4.63621489831877	4.7811499144973	-0.00387926095608867	0.563345063216596	0.999980205328981	21.37	26.81	29.53	21.76	33.14	18	28.95	29.9
"10137"	"LVXM01049690.1"	1367	1517	151	"*"	2.94788138486183	2.79597302261222	3.0853073966431	-0.00259213087972497	0.563409813516891	0.999980205328981	5.83	1.99	9.09	10.88	15.15	3.79	7.8	7.22
"10138"	"15"	11991069	11991219	151	"*"	2.25712491131348	2.41347271944064	2.08175055193202	0.00235123496070448	0.563442346545789	0.999980205328981	5.83	5.96	2.27	7.25	5.68	4.74	4.45	2.06
"10139"	"5"	7957347	7957497	151	"*"	3.78510674632449	3.67072091509453	3.89108581878439	-0.00314971827492205	0.563518996630624	0.999980205328981	10.68	16.88	12.5	10.88	14.2	10.42	23.39	11.34
"10140"	"14"	24845234	24845384	151	"*"	1.80779654275023	1.59760132815781	1.99122556222761	-0.00210908003629534	0.563526814866605	0.999980205328981	6.8	0.99	3.41	0.91	5.68	3.79	3.34	3.09
"10141"	"3"	49666577	49666727	151	"*"	1.11534739324108	1.36253365866181	0.816869789259991	0.0018174304583945	0.563539269466538	0.999980205328981	1.94	1.99	4.54	1.81	0.95	2.84	2.23	1.03
"10142"	"2"	21859070	21859220	151	"*"	1.07443276850201	0.781913394459073	1.3175229433053	-0.0017926150315515	0.563563503324332	0.999980205328981	1.94	1.99	1.14	1.81	3.79	2.84	3.34	0
"10143"	"18"	62276900	62277050	151	"*"	3.96412044118858	4.05185625267795	3.87070160807628	0.00333718089824951	0.563572227260895	0.999980205328981	19.42	17.88	13.63	15.41	15.15	14.21	17.82	11.34
"10144"	"X"	106052076	106052226	151	"*"	1.1011627311484	0.829233222030777	1.32987538656876	-0.00181646126587403	0.563583605185079	0.999980205328981	1.94	1.99	2.27	0.91	0.95	3.79	2.23	3.09
"10145"	"13"	32985364	32985514	151	"*"	1.11674954295745	0.833677747560025	1.35328589293007	-0.00179807291339794	0.563606975639656	0.999980205328981	0.97	2.98	2.27	0.91	3.79	0.95	4.45	1.03
"10146"	"3"	136754144	136754294	151	"*"	1.30511489199234	1.01792996196998	1.54451347812853	-0.00186703447130144	0.563618853545046	0.999980205328981	1.94	2.98	2.27	0.91	0.95	0.95	6.68	3.09
"10147"	"1"	167690976	167691126	151	"*"	2.10195261537741	1.87603313256229	2.29723734217821	-0.00221020003989478	0.56367937346239	0.999980205328981	6.8	1.99	2.27	3.63	1.89	5.68	10.02	2.06
"10148"	"2"	36250733	36250883	151	"*"	0.714245627572577	0.964617034454395	0.411106037997901	0.0015960961219792	0.563732741553935	0.999980205328981	0.97	2.98	1.14	2.72	0	0.95	3.34	1.03
"10149"	"12"	3283164	3283314	151	"*"	1.26830382597623	0.988277581010008	1.50271190490343	-0.00189114130682611	0.56374788260835	0.999980205328981	2.91	2.98	1.14	0.91	1.89	1.89	4.45	3.09
"10150"	"4"	4441358	4441508	151	"*"	1.09396474620071	0.811572857291649	1.33002662995064	-0.0017978043954598	0.563847875238794	0.999980205328981	1.94	0.99	2.27	1.81	0.95	2.84	1.11	5.15
"10151"	"9"	38725275	38725425	151	"*"	0.903326421119698	1.14792583660218	0.608616513612606	0.00172113122705333	0.563864937425782	0.999980205328981	1.94	3.97	1.14	1.81	0.95	1.89	2.23	1.03
"10152"	"3"	42915230	42915380	151	"*"	3.06358041610999	3.17535050326516	2.94241844205912	0.00273061707875578	0.563925088098108	0.999980205328981	12.62	6.95	5.68	10.88	5.68	4.74	10.02	10.31
"10153"	"2"	43034471	43034621	151	"*"	0.858892522495906	0.541023501447006	1.11921452054972	-0.00166357472649165	0.563949351762941	0.999980205328981	0.97	0.99	1.14	2.72	4.73	2.84	1.11	0
"10154"	"16"	93819079	93819229	151	"*"	1.52619755514844	1.74470207308648	1.26858867178507	0.00194326938655566	0.563989357772185	0.999980205328981	2.91	5.96	0	4.53	5.68	1.89	0	2.06
"10155"	"7"	94480403	94480553	151	"*"	0.852839059161266	0.483027224548965	1.14693521131829	-0.00158514910587142	0.564020780353898	0.999980205328981	0.97	0.99	0	3.63	4.73	0	0	4.12
"10156"	"12"	3340219	3340369	151	"*"	1.07518943047892	1.34235535726555	0.747041784749969	0.00177061119697088	0.564109501542045	0.999980205328981	1.94	2.98	3.41	1.81	0.95	4.74	0	1.03
"10157"	"LVXM01046961.1"	5582	5732	151	"*"	3.05774467173502	2.93161894744049	3.17372502568519	-0.00273535722790137	0.564166598616984	0.999980205328981	6.8	3.97	12.5	7.25	11.36	7.58	8.91	8.25
"10158"	"2"	55779140	55779290	151	"*"	1.06936170001031	0.786505880138774	1.30574737467453	-0.0018017297992201	0.564169488969347	0.999980205328981	0.97	2.98	1.14	1.81	1.89	3.79	1.11	3.09
"10159"	"LVXM01049410.1"	8974	9124	151	"*"	3.84925411121324	3.93910716485185	3.75343100355907	0.00320053346211398	0.564379887800648	0.999980205328981	20.39	11.92	13.63	15.41	15.15	7.58	17.82	13.4
"10160"	"4"	149932431	149932581	151	"*"	3.26308470775922	3.38034980836005	3.13543801229257	0.00284359848520425	0.564387197697884	0.999980205328981	5.83	12.91	10.22	12.69	5.68	12.31	8.91	8.25
"10161"	"14"	82397727	82397877	151	"*"	0.922798875705642	1.16747536638988	0.627976949269882	0.00171365975328829	0.564432414185862	0.999980205328981	2.91	1.99	2.27	1.81	1.89	0.95	3.34	0
"10162"	"3"	63281447	63281597	151	"*"	0.748871374119066	0.446353784319046	0.998818821620437	-0.00156090926512641	0.564489445575466	0.999980205328981	0	0	4.54	0.91	0.95	3.79	2.23	1.03
"10163"	"15"	10122067	10122217	151	"*"	2.34007537089638	2.49982727975057	2.16040545359385	0.00237668583989932	0.564495245519036	0.999980205328981	2.91	4.97	5.68	9.07	3.79	6.63	3.34	4.12
"10164"	"7"	12405757	12405907	151	"*"	1.14120069188984	1.39434659279244	0.833979421075084	0.00178666344904428	0.56450737775073	0.999980205328981	1.94	1.99	5.68	0.91	0	2.84	2.23	2.06
"10165"	"1"	25967823	25967973	151	"*"	0.929755170243673	1.2181844766285	0.568876384171585	0.00161580276613981	0.564541991036137	0.999980205328981	0	0	5.68	3.63	1.89	0.95	0	3.09
"10166"	"9"	92654745	92654895	151	"*"	2.85007376964573	2.98002328776425	2.70724995652771	0.00263987644754282	0.564740142051723	0.999980205328981	10.68	7.94	5.68	7.25	8.52	5.68	7.8	4.12
"10167"	"10"	94445741	94445891	151	"*"	0	0	0	0.000700757701326505	0.564784812627777	0.999980205328981	0	0	0	3.63	0	0	0	1.03
"10168"	"LVXM01048669.1"	1409	1559	151	"*"	1.82318786699746	2.00244645738045	1.61845304353246	0.00215780206910083	0.564894464439128	0.999980205328981	3.88	3.97	4.54	3.63	2.84	1.89	4.45	3.09
"10169"	"4"	18209119	18209269	151	"*"	1.79903373542454	1.60705223170083	1.96844241249078	-0.00213006148093662	0.564965016067569	0.999980205328981	1.94	2.98	4.54	2.72	5.68	4.74	1.11	4.12
"10170"	"10"	124047212	124047362	151	"*"	2.67467420435983	2.83097893881406	2.49935405200503	0.00242771937945077	0.565060830360816	0.999980205328981	1.94	12.91	4.54	9.07	3.79	11.37	3.34	4.12
"10171"	"8"	11000813	11000963	151	"*"	3.22949919946627	3.3457817275919	3.10301600663447	0.00280937908306053	0.565116795539187	0.999980205328981	10.68	10.92	9.09	9.97	3.79	13.26	11.14	6.19
"10172"	"LVXM01049643.1"	2147	2297	151	"*"	1.92547370796546	1.71376167506517	2.11005628412006	-0.00214153140800121	0.56522520111272	0.999980205328981	5.83	2.98	3.41	0.91	0.95	6.63	5.57	4.12
"10173"	"7"	130412303	130412453	151	"*"	2.00783197277232	1.81157285729165	2.18056164649886	-0.00222653341243289	0.565229901985449	0.999980205328981	3.88	1.99	4.54	3.63	2.84	4.74	3.34	7.22
"10174"	"3"	168915922	168916072	151	"*"	0.926975434514837	1.17430134597785	0.628293966070834	0.00170220249735501	0.565254382290499	0.999980205328981	4.86	0.99	2.27	0.91	0.95	0.95	2.23	2.06
"10175"	"1"	26464394	26464544	151	"*"	0.680193256621678	0.95415774489654	0.34171318698004	0.00154768986691673	0.565270973279893	0.999980205328981	0.97	4.97	0	1.81	1.89	0	1.11	2.06
"10176"	"16"	47687098	47687248	151	"*"	1.10162011656383	0.813246814513625	1.34184309142398	-0.00178004994582228	0.565293322016913	0.999980205328981	2.91	2.98	1.14	0	0.95	2.84	2.23	4.12
"10177"	"X"	19550651	19550801	151	"*"	0.870195522440358	1.11950023635909	0.568620041294876	0.00170824056616454	0.565436611166764	0.999980205328981	1.94	1.99	1.14	3.63	1.89	1.89	1.11	1.03
"10178"	"10"	56333612	56333762	151	"*"	0.870195522440358	1.11950023635909	0.568620041294876	0.00170824056610314	0.565436611179875	0.999980205328981	1.94	1.99	1.14	3.63	1.89	1.89	1.11	1.03
"10179"	"LVXM01047581.1"	590	740	151	"*"	2.73384186483847	2.5649754496882	2.88499752963822	-0.0025304535031138	0.565444153214898	0.999980205328981	1.94	9.93	4.54	7.25	6.63	6.63	11.14	5.15
"10180"	"10"	76370232	76370382	151	"*"	1.11346226527847	0.842275425566835	1.34164977712873	-0.00180242913334803	0.565460905978614	0.999980205328981	2.91	1.99	2.27	0	1.89	2.84	3.34	2.06
"10181"	"4"	128815808	128815958	151	"*"	0.949727255729811	0.665212028845661	1.18726963323372	-0.00168234593199057	0.565470555022235	0.999980205328981	1.94	0.99	3.41	0	1.89	0.95	1.11	5.15
"10182"	"7"	42679510	42679660	151	"*"	3.97443162920996	4.06869318226586	3.87357808666942	0.00328338787642228	0.565512133987695	0.999980205328981	13.6	20.85	13.63	19.04	12.31	21.78	11.14	13.4
"10183"	"12"	41194594	41194744	151	"*"	1.56696373989699	1.75297304309716	1.35337180528807	0.00200463474170475	0.565523086012527	0.999980205328981	5.83	1.99	1.14	4.53	1.89	2.84	4.45	1.03
"10184"	"11"	7615360	7615510	151	"*"	0.914591185061645	1.17999639220489	0.589099567218931	0.0016675686834075	0.565599820406301	0.999980205328981	1.94	0.99	3.41	2.72	1.89	0	0	4.12
"10185"	"4"	14175791	14175941	151	"*"	1.23790152635578	0.960558673629411	1.47042807540876	-0.00188529027668811	0.565625596900199	0.999980205328981	1.94	1.99	1.14	2.72	3.79	1.89	3.34	2.06
"10186"	"X"	114247682	114247832	151	"*"	0	0	0.0721818890663073	-0.00101168998061679	0.565635106404388	0.999980205328981	0	0	1.14	0.91	0	0.95	2.23	1.03
"10187"	"2"	41556705	41556855	151	"*"	1.13088654473433	0.851071195836925	1.3651469638566	-0.00178522903823951	0.565635314829624	0.999980205328981	0.97	3.97	2.27	0	1.89	1.89	4.45	2.06
