^#chr	start	end	Ensembl ID	Gene Name	PeakID	signalValue	Contact	adaptedActivity	scaledContact	intergenicScore	TSS-dist	ABC-Score
7	52749261	52749570	MGP_C57BL6NJ_G0032783	Htatip2	7:52749261-52749570	2.6674399	27.867606	0.319827	82.486842	0.319827	6799	0.18337612
7	52761139	52762266	MGP_C57BL6NJ_G0032783	Htatip2	7:52761139-52762266	10.31118	14.117851	0.34113592	41.788195	0.34113592	18677	0.099088676
7	52858473	52858935	MGP_C57BL6NJ_G0032783	Htatip2	7:52858473-52858935	4.2365298	6.616772	0.18325371	19.585343	0.18325371	116011	0.024947493
7	53118304	53118681	MGP_C57BL6NJ_G0032783	Htatip2	7:53118304-53118681	39.07357	1.6082839	0.65172738	4.760447	0.65172738	375842	0.021565357
7	63450720	63451420	MGP_C57BL6NJ_G0032808	Snrpn	7:63450720-63451420	4.0796199	30.385111	0.41411316	100	0.41411316	77645	0.5171559
7	63515029	63515425	MGP_C57BL6NJ_G0032808	Snrpn	7:63515029-63515425	6.5901599	2.7700541	0.33865485	9.1164849	0.33865485	77057.5	0.025536465
7	63644678	63644967	MGP_C57BL6NJ_G0032808	Snrpn	7:63644678-63644967	4.8641601	2.4227727	0.32539916	7.9735521	0.32539916	115614	0.033298318
7	63647200	63647688	MGP_C57BL6NJ_G0032808	Snrpn	7:63647200-63647688	3.7658	3.5389054	0.2961851	11.64684	0.2961851	118136	0.029555484
7	63650950	63651652	MGP_C57BL6NJ_G0032808	Snrpn	7:63650950-63651652	4.2365298	3.5222647	0.29639232	11.592074	0.29639232	121886	0.02943299
7	63652558	63652779	MGP_C57BL6NJ_G0032808	Snrpn	7:63652558-63652779	3.2950799	3.5222647	0.23052744	11.592074	0.23052744	123494	0.022892334
7	64657318	64657845	MGP_C57BL6NJ_G0032808	Snrpn	7:64657318-64657845	13.0234	1.1551871	0.52921379	3.8018197	0.52921379	1128254	0.023319913
7	109095146	109095911	MGP_C57BL6NJ_G0033085	Art5	7:109095146-109095911	3.4795301	39.627078	0.21476039	100	0.21476039	646.75	0.20514966
7	109096833	109097029	MGP_C57BL6NJ_G0033085	Art5	7:109096833-109097029	3.2402	39.627078	0.19998868	100	0.19998868	1521	0.191039
7	109097749	109097930	MGP_C57BL6NJ_G0033085	Art5	7:109097749-109097930	2.49036	39.627078	0.15370773	100	0.15370773	1982.75	0.14682917
7	109102020	109102251	MGP_C57BL6NJ_G0033085	Art5	7:109102020-109102251	2.63044	34.680137	0.13713945	87.516262	0.13713945	6108.75	0.11554288
7	109103598	109103814	MGP_C57BL6NJ_G0033085	Art5	7:109103598-109103814	3.37132	34.680137	0.17576564	87.516262	0.17576564	7686.75	0.14808625
7	109108611	109108785	MGP_C57BL6NJ_G0033085	Art5	7:109108611-109108785	2.49402	24.024065	0.10234301	60.625377	0.10234301	12699.75	0.059959859
7	109111015	109111370	MGP_C57BL6NJ_G0033085	Art5	7:109111015-109111370	2.6510501	19.004074	0.097007986	47.957293	0.097007986	15103.75	0.044575546
7	119080148	119080919	MGP_C57BL6NJ_G0033355	Lyve1	7:119080148-119080919	10.91307	12.557769	0.28998677	26.833778	0.28998677	18720	0.048285981
7	119099370	119099902	MGP_C57BL6NJ_G0033355	Lyve1	7:119099370-119099902	6.57127	46.798362	1.0817246	100	1.0817246	0	0.67123987
7	119114406	119114672	MGP_C57BL6NJ_G0033355	Lyve1	7:119114406-119114672	3.0829799	16.717036	0.19828744	35.721413	0.19828744	14768	0.04395263
7	119118151	119118371	MGP_C57BL6NJ_G0033355	Lyve1	7:119118151-119118371	3.0745299	13.209259	0.15110585	28.2259	0.15110585	18513	0.02646611
7	119127648	119128117	MGP_C57BL6NJ_G0033355	Lyve1	7:119127648-119128117	5.9288001	10.023415	0.23721484	21.418304	0.23721484	28010	0.031527388
7	119130148	119130520	MGP_C57BL6NJ_G0033355	Lyve1	7:119130148-119130520	3.3360801	13.631156	0.1501661	29.127421	0.1501661	30510	0.027141571
7	129944695	129946081	MGP_C57BL6NJ_G0033433	Mettl9	7:129944695-129946081	11.06442	8.9359567	0.18387264	16.85642	0.18387264	54085	0.020894717
7	129999893	130001300	MGP_C57BL6NJ_G0033433	Mettl9	7:129999893-130001300	11.98578	53.012187	1.3409958	100	1.3409958	0	0.90402712
7	3970675	3970889	MGP_C57BL6NJ_G0032059	Peg3	7:3970675-3970889	4.2365298	12.023606	0.09456231	16.807674	0.09456231	64747.5	0.02581946
7	3999987	4000428	MGP_C57BL6NJ_G0032059	Peg3	7:3999987-4000428	12.51876	10.878274	0.40460391	15.206626	0.40460391	35208.5	0.093061554
7	4034483	4036725	MGP_C57BL6NJ_G0032059	Peg3	7:4034483-4036725	5.3227301	71.536406	0.58699448	100	0.58699448	1597.25	0.72529762
7	53369341	53369527	MGP_C57BL6NJ_G0032792	Svip	7:53369341-53369527	35.91589	2.1645561	1.393318	5.1880626	1.393318	1776927	0.032089653
7	55016517	55017326	MGP_C57BL6NJ_G0032792	Svip	7:55016517-55017326	5.4917998	10.276384	0.22415801	24.630696	0.22415801	129128	0.024509842
7	55145969	55146956	MGP_C57BL6NJ_G0032792	Svip	7:55145969-55146956	10.25161	41.721858	1.781258	100	1.781258	0	0.79074491
7	55388876	55389642	MGP_C57BL6NJ_G0032792	Svip	7:55388876-55389642	12.37877	1.9032972	1.4037938	4.5618707	1.4037938	242423	0.028428626
7	109095146	109095911	MGP_C57BL6NJ_G0033086	Art1	7:109095146-109095911	3.4795301	39.627078	0.21476039	100	0.21476039	1117	0.20162143
7	109096833	109097029	MGP_C57BL6NJ_G0033086	Art1	7:109096833-109097029	3.2402	39.627078	0.19998868	100	0.19998868	0	0.18775344
7	109097749	109097930	MGP_C57BL6NJ_G0033086	Art1	7:109097749-109097930	2.49036	39.627078	0.15370773	100	0.15370773	722	0.14430395
7	109102020	109102251	MGP_C57BL6NJ_G0033086	Art1	7:109102020-109102251	2.63044	36.448752	0.14413328	91.979409	0.14413328	4993	0.12446217
7	109103598	109103814	MGP_C57BL6NJ_G0033086	Art1	7:109103598-109103814	3.37132	36.448752	0.18472932	91.979409	0.18472932	6571	0.15951773
7	109108611	109108785	MGP_C57BL6NJ_G0033086	Art1	7:109108611-109108785	2.49402	25.521313	0.10872132	64.403723	0.10872132	11584	0.065736745
7	109111015	109111370	MGP_C57BL6NJ_G0033086	Art1	7:109111015-109111370	2.6510501	19.608945	0.1000956	49.483701	0.1000956	13988	0.04650072
7	107170316	107171232	MGP_C57BL6NJ_G0033053	Ucp2	7:107170316-107171232	13.13122	8.2648335	0.1681137	16.170948	0.1681137	134916.56	0.031100338
7	107270142	107270539	MGP_C57BL6NJ_G0033053	Ucp2	7:107270142-107270539	2.8689799	16.251791	0.05716974	31.798204	0.05716974	35609.556	0.025334725
7	107273789	107274626	MGP_C57BL6NJ_G0033053	Ucp2	7:107273789-107274626	5.4647999	16.251791	0.10889626	31.798204	0.10889626	31522.556	0.048257292
7	107281282	107281706	MGP_C57BL6NJ_G0033053	Ucp2	7:107281282-107281706	4.6589098	21.653358	0.11724448	42.366893	0.11724448	24442.556	0.055034138
7	107285430	107285635	MGP_C57BL6NJ_G0033053	Ucp2	7:107285430-107285635	3.3408101	31.324534	0.11232632	61.289486	0.11232632	20513.556	0.07642724
7	107303317	107304516	MGP_C57BL6NJ_G0033053	Ucp2	7:107303317-107304516	3.70948	49.311732	0.17833914	96.483183	0.17833914	1836.6667	0.1897906
7	107305772	107306511	MGP_C57BL6NJ_G0033053	Ucp2	7:107305772-107306511	3.5190201	51.109147	0.17540679	100	0.17540679	1492.8889	0.19366552
7	107311407	107311913	MGP_C57BL6NJ_G0033053	Ucp2	7:107311407-107311913	3.47015	32.897971	0.14389008	64.368069	0.14389008	5259.4444	0.14771417
7	107356737	107357415	MGP_C57BL6NJ_G0033053	Ucp2	7:107356737-107357415	14.26298	7.034251	0.17725165	13.763194	0.17725165	50589.444	0.026908396
7	143719350	143720148	MGP_C57BL6NJ_G0033617	Uros	7:143719350-143720148	10.14598	65.909496	0.55734588	100	0.55734588	2078.3333	0.58388735
7	143738274	143738497	MGP_C57BL6NJ_G0033617	Uros	7:143738274-143738497	3.6088901	23.797564	0.13296727	36.106427	0.13296727	20562.222	0.049374802
7	143739666	143739901	MGP_C57BL6NJ_G0033617	Uros	7:143739666-143739901	3.9227099	23.797564	0.14452977	36.106427	0.14452977	21954.222	0.053668309
7	143744756	143745030	MGP_C57BL6NJ_G0033617	Uros	7:143744756-143745030	2.6194899	23.042768	0.095074108	34.961227	0.095074108	27044.222	0.034971242
7	143745850	143746822	MGP_C57BL6NJ_G0033617	Uros	7:143745850-143746822	6.2272201	22.682419	0.21932553	34.414493	0.21932553	28138.222	0.089673075
7	143764316	143764653	MGP_C57BL6NJ_G0033617	Uros	7:143764316-143764653	4.2673998	16.973356	0.11390332	25.75252	0.11390332	46604.222	0.032876217
7	143767138	143767780	MGP_C57BL6NJ_G0033617	Uros	7:143767138-143767780	5.1318598	15.434311	0.12644226	23.417431	0.12644226	49426.222	0.031619761
7	48010518	48011526	MGP_C57BL6NJ_G0032709	Tulp2	7:48010518-48011526	6.5901599	15.602353	0.099457542	38.854476	0.099457542	37819.6	0.048846744
7	48017648	48018012	MGP_C57BL6NJ_G0032709	Tulp2	7:48017648-48018012	4.5503502	21.820004	0.083470552	54.338265	0.083470552	31333.6	0.054059896
7	48022255	48022494	MGP_C57BL6NJ_G0032709	Tulp2	7:48022255-48022494	4.3934398	33.070635	0.12016434	82.355665	0.12016434	26851.6	0.18069569
7	48025011	48025223	MGP_C57BL6NJ_G0032709	Tulp2	7:48025011-48025223	2.6674399	26.484131	0.06003323	65.953322	0.06003323	24122.6	0.10955452
7	48030530	48030774	MGP_C57BL6NJ_G0032709	Tulp2	7:48030530-48030774	2.58253	22.757149	0.052185288	56.672034	0.052185288	19622.3	0.034836331
7	48030944	48031548	MGP_C57BL6NJ_G0032709	Tulp2	7:48030944-48031548	4.8141599	22.757149	0.097279922	56.672034	0.097279922	19204.7	0.064939291
7	48035666	48036001	MGP_C57BL6NJ_G0032709	Tulp2	7:48035666-48036001	3.1224301	23.360208	0.058155185	58.173829	0.058155185	17504.2	0.038322122
7	48052534	48053458	MGP_C57BL6NJ_G0032709	Tulp2	7:48052534-48053458	9.0670404	40.155871	0.2233019	100	0.2233019	10344.7	0.22311391
7	48059187	48059385	MGP_C57BL6NJ_G0032709	Tulp2	7:48059187-48059385	2.8243501	36.065353	0.064454012	89.8134	0.064454012	9863.5	0.06950129
7	48069312	48071254	MGP_C57BL6NJ_G0032709	Tulp2	7:48069312-48071254	7.6257901	13.935277	0.07196886	34.702963	0.07196886	19967.4	0.026732443
7	119997432	119997930	MGP_C57BL6NJ_G0033359	Galnt18	7:119997432-119997930	4.6642098	10.812589	0.46284147	27.598193	0.46284147	56060	0.033327153
7	120013106	120013514	MGP_C57BL6NJ_G0033359	Galnt18	7:120013106-120013514	4.0680199	10.017958	0.34873391	25.569966	0.34873391	40476	0.023265353
7	120032546	120032792	MGP_C57BL6NJ_G0033359	Galnt18	7:120032546-120032792	3.6088901	17.582585	0.60251869	44.878017	0.60251869	21198	0.070548778
7	120053652	120054634	MGP_C57BL6NJ_G0033359	Galnt18	7:120053652-120054634	8.4580603	39.178614	1.9895963	100	1.9895963	0	0.51909911
7	120079580	120079940	MGP_C57BL6NJ_G0033359	Galnt18	7:120079580-120079940	23.99161	11.399871	2.3550724	29.097177	2.3550724	25591	0.17878885
7	120081126	120081338	MGP_C57BL6NJ_G0033359	Galnt18	7:120081126-120081338	3.6798899	12.381582	0.4200592	31.602909	0.4200592	27137	0.034635614
7	150725556	150726549	MGP_C57BL6NJ_G0033694	Nlrp6	7:150725556-150726549	28.31893	0.3401859	0.065851365	100	0.065851365	677577.25	0.034432346
7	151176244	151176894	MGP_C57BL6NJ_G0033694	Nlrp6	7:151176244-151176894	24.14497	0.3401859	0.050133814	100	0.050133814	227232.25	0.026213957
7	151204971	151205385	MGP_C57BL6NJ_G0033694	Nlrp6	7:151204971-151205385	21.02574	0.3401859	0.043309097	100	0.043309097	198741.25	0.02264545
7	70961977	70962314	MGP_C57BL6NJ_G0032839	Adamts17	7:70961977-70962314	5.9625201	7.0274138	0.18783173	25.799552	0.18783173	79227.75	0.026881248
7	71004032	71004894	MGP_C57BL6NJ_G0032839	Adamts17	7:71004032-71004894	10.76258	24.885241	0.71250605	91.360505	0.71250605	36916	0.42066253
7	71006703	71006921	MGP_C57BL6NJ_G0032839	Adamts17	7:71006703-71006921	2.7188699	27.238511	0.17879636	100	0.17879636	37083.625	0.11300113
7	71079466	71080022	MGP_C57BL6NJ_G0032839	Adamts17	7:71079466-71080022	8.0023298	9.0230947	0.29547948	33.126241	0.29547948	72343.625	0.11026428
7	71204379	71204817	MGP_C57BL6NJ_G0032839	Adamts17	7:71204379-71204817	6.93822	4.118397	0.13916201	15.119758	0.13916201	166043.12	0.029656903
7	71214109	71214983	MGP_C57BL6NJ_G0032839	Adamts17	7:71214109-71214983	5.6628299	9.316891	0.25651537	34.204847	0.25651537	173286.12	0.084942097
7	71225734	71226032	MGP_C57BL6NJ_G0032839	Adamts17	7:71225734-71226032	4.5503502	6.070559	0.12980446	22.286677	0.12980446	184193.25	0.036629805
8	129207660	129208222	MGP_C57BL6NJ_G0034706	Fbxo31	8:129207660-129208222	5.3930602	26.530495	0.15306126	52.570085	0.15306126	26584.5	0.024889048
8	129225638	129226248	MGP_C57BL6NJ_G0034706	Fbxo31	8:129225638-129226248	3.26525	50.466906	0.2731524	100	0.2731524	11084	0.10748834
8	129226741	129227487	MGP_C57BL6NJ_G0034706	Fbxo31	8:129226741-129227487	6.2940302	50.466906	0.52652307	100	0.52652307	11016	0.20719235
8	129234109	129234894	MGP_C57BL6NJ_G0034706	Fbxo31	8:129234109-129234894	3.4045601	26.279565	0.15341949	52.072868	0.15341949	10996.5	0.026816441
8	129238990	129239410	MGP_C57BL6NJ_G0034706	Fbxo31	8:129238990-129239410	6.5117898	44.08579	0.4834145	87.355841	0.4834145	11179	0.12537598
8	129245480	129246897	MGP_C57BL6NJ_G0034706	Fbxo31	8:129245480-129246897	6.9738698	43.239247	0.42421972	85.678419	0.42421972	11031.5	0.15609226
8	129252507	129253175	MGP_C57BL6NJ_G0034706	Fbxo31	8:129252507-129253175	7.8778901	45.126871	0.42334192	89.418738	0.42334192	17701.5	0.14255981
8	129257537	129258656	MGP_C57BL6NJ_G0034706	Fbxo31	8:129257537-129258656	4.7628899	43.089274	0.23867247	85.381247	0.23867247	22731.5	0.070610454
8	129268063	129268340	MGP_C57BL6NJ_G0034706	Fbxo31	8:129268063-129268340	4.6762199	22.318461	0.18834499	44.223953	0.18834499	33257.5	0.027541397
8	129289984	129290638	MGP_C57BL6NJ_G0034706	Fbxo31	8:129289984-129290638	7.09129	16.330977	0.25211518	32.359774	0.25211518	55178.5	0.031532401
8	75062939	75063699	MGP_C57BL6NJ_G0034263	Zfp617	8:75062939-75063699	16.789209	11.910282	0.35680232	24.493359	0.35680232	46987	0.038790413
8	75106514	75106736	MGP_C57BL6NJ_G0034263	Zfp617	8:75106514-75106736	11.96586	39.81562	0.90881502	81.880371	0.90881502	3950	0.33029627
8	75110435	75111175	MGP_C57BL6NJ_G0034263	Zfp617	8:75110435-75111175	13.18742	48.626575	1.2590562	100	1.2590562	0	0.55884775
8	47743922	47744665	MGP_C57BL6NJ_G0034088	Enpp6	8:47743922-47744665	9.5918703	10.418106	0.64350255	26.403964	0.64350255	134508.6	0.10787195
8	47758885	47759326	MGP_C57BL6NJ_G0034088	Enpp6	8:47758885-47759326	4.5192399	12.497839	0.29614497	31.674903	0.29614497	119847.6	0.058948135
8	47762871	47763598	MGP_C57BL6NJ_G0034088	Enpp6	8:47762871-47763598	4.7924099	7.6098801	0.25022505	19.286711	0.25022505	115575.6	0.03109486
8	47769557	47769744	MGP_C57BL6NJ_G0034088	Enpp6	8:47769557-47769744	3.7658	8.3432127	0.20357131	21.145291	0.20357131	109429.6	0.025784514
8	47809394	47810515	MGP_C57BL6NJ_G0034088	Enpp6	8:47809394-47810515	5.1886001	8.8798593	0.33885894	22.505385	0.33885894	68658.6	0.051536139
8	47837478	47837718	MGP_C57BL6NJ_G0034088	Enpp6	8:47837478-47837718	3.2950799	12.164583	0.19708888	30.830288	0.19708888	41455.6	0.037883537
8	47855704	47856161	MGP_C57BL6NJ_G0034088	Enpp6	8:47855704-47856161	6.1737399	39.456599	0.76702422	100	0.76702422	23012.6	0.51544519
8	47879991	47880217	MGP_C57BL6NJ_G0034088	Enpp6	8:47879991-47880217	2.9812601	11.568759	0.20665441	29.320212	0.20665441	31293	0.035530312
8	47892009	47892631	MGP_C57BL6NJ_G0034088	Enpp6	8:47892009-47892631	3.2950799	8.699457	0.18155074	22.048167	0.18155074	38424.6	0.023469077
8	26294372	26295005	MGP_C57BL6NJ_G0033995	Rab11fip1	8:26294372-26295005	8.7876797	5.7792364	0.19767002	11.934442	0.19767002	47819	0.020770388
8	26342482	26343218	MGP_C57BL6NJ_G0033995	Rab11fip1	8:26342482-26343218	4.5503502	48.424858	0.87205677	100	0.87205677	0	0.76779706
8	26720026	26720913	MGP_C57BL6NJ_G0033995	Rab11fip1	8:26720026-26720913	28.282009	2.119831	0.62803401	4.3775678	0.62803401	377203	0.024205704
8	26894044	26894723	MGP_C57BL6NJ_G0033995	Rab11fip1	8:26894044-26894723	20.938231	4.3694776	0.96364179	9.0232121	0.96364179	551221	0.076555867
8	124058519	124058838	MGP_C57BL6NJ_G0034659	Cmc2	8:124058519-124058838	5.8056102	13.10881	0.30978971	14.157409	0.30978971	55690.833	0.022615715
8	124118548	124119611	MGP_C57BL6NJ_G0034659	Cmc2	8:124118548-124119611	11.83771	92.59328	1.3954945	100	1.3954945	4267.1667	0.81648717
8	124140679	124141217	MGP_C57BL6NJ_G0034659	Cmc2	8:124140679-124141217	6.4525399	17.745667	0.37408322	19.165178	0.37408322	26151.167	0.03697078
8	124178999	124179737	MGP_C57BL6NJ_G0034659	Cmc2	8:124178999-124179737	15.46778	9.242581	0.50185927	9.9819134	0.50185927	64471.167	0.027398832
8	12081201	12081410	MGP_C57BL6NJ_G0033894	Myom2	8:12081201-12081410	22.69548	2.4863259	0.31261113	5.2564813	0.31261113	810273	0.021707286
8	12849796	12850590	MGP_C57BL6NJ_G0033894	Myom2	8:12849796-12850590	5.1779799	13.46823	0.14100441	28.473942	0.14100441	41093	0.031820784
8	12855724	12856039	MGP_C57BL6NJ_G0033894	Myom2	8:12855724-12856039	5.9145098	14.984654	0.1905194	31.6799	0.1905194	35644	0.048611439
8	12862395	12862627	MGP_C57BL6NJ_G0033894	Myom2	8:12862395-12862627	4.5503502	24.877672	0.21370032	52.595286	0.21370032	29056	0.090880015
8	12872195	12872512	MGP_C57BL6NJ_G0033894	Myom2	8:12872195-12872512	3.0153699	47.300194	0.29166812	100	0.29166812	20118.2	0.26482503
8	12875870	12876361	MGP_C57BL6NJ_G0033894	Myom2	8:12875870-12876361	4.3393402	38.811926	0.40683537	82.054475	0.40683537	20236	0.28448799
8	12887457	12887972	MGP_C57BL6NJ_G0033894	Myom2	8:12887457-12887972	3.2449801	17.452106	0.20047469	36.896478	0.20047469	22543.8	0.051660608
8	12947214	12947532	MGP_C57BL6NJ_G0033894	Myom2	8:12947214-12947532	2.86972	10.064119	0.14965358	21.27712	0.14965358	55532	0.034037012
8	12964009	12964268	MGP_C57BL6NJ_G0033894	Myom2	8:12964009-12964268	4.2365298	7.3917548	0.18128803	15.627325	0.18128803	72327	0.020485803
8	13183461	13183783	MGP_C57BL6NJ_G0033894	Myom2	8:13183461-13183783	7.3747001	4.500202	0.250609	9.5141302	0.250609	291779	0.021069751
8	99598263	99599259	MGP_C57BL6NJ_G0034461	Arl2bp	8:99598263-99599259	11.59695	62.802841	1.6735351	100	1.6735351	0	0.80349159
8	99611070	99611471	MGP_C57BL6NJ_G0034461	Arl2bp	8:99611070-99611471	2.54773	20.221752	0.14621659	32.198785	0.14621659	12048.5	0.022603862
8	99611653	99611819	MGP_C57BL6NJ_G0034461	Arl2bp	8:99611653-99611819	2.5651901	20.221752	0.14721864	32.198785	0.14721864	12631.5	0.02275877
8	99614510	99614720	MGP_C57BL6NJ_G0034461	Arl2bp	8:99614510-99614720	2.35166	20.221752	0.13496395	32.198785	0.13496395	15488.5	0.020864298
8	73124167	73124469	MGP_C57BL6NJ_G0034191	Slc25a42	8:73124167-73124469	3.98838	17.090496	0.074295463	27.665805	0.074295463	12630.2	0.021482425
8	73136719	73137788	MGP_C57BL6NJ_G0034191	Slc25a42	8:73136719-73137788	9.2503099	61.774799	0.49520937	100	0.49520937	0	0.51756697
8	73144336	73144947	MGP_C57BL6NJ_G0034191	Slc25a42	8:73144336-73144947	5.59231	61.774799	0.2690137	100	0.2690137	7237.8	0.28115907
8	73161588	73162519	MGP_C57BL6NJ_G0034191	Slc25a42	8:73161588-73162519	11.40244	17.530185	0.13799102	28.377568	0.13799102	24489.8	0.040926414
8	112672944	112673847	MGP_C57BL6NJ_G0034575	Smpd3	8:112672944-112673847	11.5722	45.353271	1.6756935	100	1.6756935	0	0.86485542
8	86200869	86201120	MGP_C57BL6NJ_G0034319	Il15	8:86200869-86201120	25.45356	4.0339738	1.0469272	8.3057057	1.0469272	197932	0.026097023
8	86366967	86367135	MGP_C57BL6NJ_G0034319	Il15	8:86366967-86367135	19.6429	9.6553065	1.6465411	19.879686	1.6465411	31917	0.098238121
8	86383414	86383836	MGP_C57BL6NJ_G0034319	Il15	8:86383414-86383836	2.7520101	21.504018	0.40995827	44.275461	0.40995827	15216	0.054475434
8	86384471	86384752	MGP_C57BL6NJ_G0034319	Il15	8:86384471-86384752	3.6088901	21.504018	0.53760498	44.275461	0.53760498	14300	0.071437184
8	86397810	86399172	MGP_C57BL6NJ_G0034319	Il15	8:86397810-86399172	9.2806101	48.568706	2.2618336	100	2.2618336	0	0.67882621
8	67399518	67400349	MGP_C57BL6NJ_G0034140	Tmem192	8:67399518-67400349	11.51997	38.311218	2.924074	100	2.924074	0	0.92163543
8	126749878	126750740	MGP_C57BL6NJ_G0034675	Osgin1	8:126749878-126750740	16.618931	7.8152158	0.46170626	10.422752	0.46170626	114843.4	0.02410656
8	126841920	126842327	MGP_C57BL6NJ_G0034675	Osgin1	8:126841920-126842327	7.0437198	17.107222	0.42441662	22.815024	0.42441662	23256.4	0.048357129
8	126850898	126851500	MGP_C57BL6NJ_G0034675	Osgin1	8:126850898-126851500	2.1995399	30.166327	0.1846835	40.231281	0.1846835	14083.4	0.03731335
8	126852860	126853159	MGP_C57BL6NJ_G0034675	Osgin1	8:126852860-126853159	2.5763099	30.166327	0.21631885	40.231281	0.21631885	12424.4	0.043704938
8	126854744	126855016	MGP_C57BL6NJ_G0034675	Osgin1	8:126854744-126855016	3.539	30.166327	0.29715075	40.231281	0.29715075	10567.4	0.060036169
8	126856614	126857061	MGP_C57BL6NJ_G0034675	Osgin1	8:126856614-126857061	2.39381	46.817668	0.24456345	62.438318	0.24456345	8522.4	0.082230829
8	126865773	126866469	MGP_C57BL6NJ_G0034675	Osgin1	8:126865773-126866469	4.47019	74.982269	0.5257142	100	0.5257142	574.2	0.26214441
8	126869310	126869986	MGP_C57BL6NJ_G0034675	Osgin1	8:126869310-126869986	5.8182998	74.982269	0.68425789	100	0.68425789	3727.6	0.34120132
8	126875336	126875550	MGP_C57BL6NJ_G0034675	Osgin1	8:126875336-126875550	2.3677199	36.030023	0.156641	48.05139	0.156641	9753.6	0.037793318
8	113240953	113241173	MGP_C57BL6NJ_G0034581	Has3	8:113240953-113241173	2.65537	14.088538	0.13613704	30.170651	0.13613704	18631	0.023948749
8	113244023	113244608	MGP_C57BL6NJ_G0034581	Has3	8:113244023-113244608	3.24265	14.088538	0.16624606	30.170651	0.16624606	15196	0.02924542
8	113250698	113250970	MGP_C57BL6NJ_G0034581	Has3	8:113250698-113250970	5.4917998	38.436625	0.57987803	82.312164	0.57987803	8834	0.2589718
8	113259530	113260522	MGP_C57BL6NJ_G0034581	Has3	8:113259530-113260522	3.3889699	46.696167	0.3457137	100	0.3457137	12	0.17243477
8	113261196	113261688	MGP_C57BL6NJ_G0034581	Has3	8:113261196-113261688	5.2225599	46.696167	0.53276086	100	0.53276086	1393	0.26572998
8	113282919	113283743	MGP_C57BL6NJ_G0034581	Has3	8:113282919-113283743	10.49673	13.519266	0.16347106	28.951554	0.16347106	23116	0.045692112
8	26234587	26234774	MGP_C57BL6NJ_G0033993	Adgra2	8:26234587-26234774	6.7470598	13.894763	0.4681479	48.119732	0.4681479	29694.25	0.085240489
8	26248735	26249246	MGP_C57BL6NJ_G0033993	Adgra2	8:26248735-26249246	3.80916	27.993952	0.42314355	96.94742	0.42314355	15390	0.1811116
